Province/State	Country/Region	Lat	Long	Date	Confirmed	Death	Recovered	Location	Active	Fatality Rate	New Confirmed	New Death	New Recovered
0	Liechtenstein	47	9	2020-04-07	78	1	55	Liechtenstein	22	1.28	1	0	0
0	Liechtenstein	47	9	2020-04-06	77	1	55	Liechtenstein	21	1.3	0	0	55
0	Liechtenstein	47	9	2020-04-05	77	1	0	Liechtenstein	76	1.3	0	0	0
0	Liechtenstein	47	9	2020-04-04	77	1	0	Liechtenstein	76	1.3	2	1	0
0	Liechtenstein	47	9	2020-04-03	75	0	0	Liechtenstein	75	0.0	0	0	0
0	Liechtenstein	47	9	2020-04-02	75	0	0	Liechtenstein	75	0.0	7	0	0
0	Liechtenstein	47	9	2020-04-01	68	0	0	Liechtenstein	68	0.0	0	0	0
0	Liechtenstein	47	9	2020-03-31	68	0	0	Liechtenstein	68	0.0	6	0	0
0	Liechtenstein	47	9	2020-03-30	62	0	0	Liechtenstein	62	0.0	6	0	0
0	Liechtenstein	47	9	2020-03-29	56	0	0	Liechtenstein	56	0.0	0	0	0
0	Liechtenstein	47	9	2020-03-28	56	0	0	Liechtenstein	56	0.0	0	0	0
0	Liechtenstein	47	9	2020-03-27	56	0	0	Liechtenstein	56	0.0	0	0	0
0	Liechtenstein	47	9	2020-03-26	56	0	0	Liechtenstein	56	0.0	5	0	0
0	Liechtenstein	47	9	2020-03-25	51	0	0	Liechtenstein	51	0.0	0	0	0
0	Liechtenstein	47	9	2020-03-24	51	0	0	Liechtenstein	51	0.0	0	0	0
0	Liechtenstein	47	9	2020-03-23	51	0	0	Liechtenstein	51	0.0	14	0	0
0	Liechtenstein	47	9	2020-03-22	37	0	0	Liechtenstein	37	0.0	0	0	0
0	Liechtenstein	47	9	2020-03-21	37	0	0	Liechtenstein	37	0.0	9	0	0
0	Liechtenstein	47	9	2020-03-20	28	0	0	Liechtenstein	28	0.0	0	0	0
0	Liechtenstein	47	9	2020-03-19	28	0	0	Liechtenstein	28	0.0	0	0	0
0	Liechtenstein	47	9	2020-03-18	28	0	0	Liechtenstein	28	0.0	21	0	0
0	Liechtenstein	47	9	2020-03-17	7	0	0	Liechtenstein	7	0.0	3	0	0
0	Liechtenstein	47	9	2020-03-16	4	0	0	Liechtenstein	4	0.0	0	0	0
0	Liechtenstein	47	9	2020-03-15	4	0	0	Liechtenstein	4	0.0	0	0	0
0	Liechtenstein	47	9	2020-03-14	4	0	0	Liechtenstein	4	0.0	3	0	0
0	Liechtenstein	47	9	2020-03-13	1	0	0	Liechtenstein	1	0.0	0	0	0
0	Liechtenstein	47	9	2020-03-12	1	0	0	Liechtenstein	1	0.0	0	0	0
0	Liechtenstein	47	9	2020-03-11	1	0	0	Liechtenstein	1	0.0	0	0	0
0	Liechtenstein	47	9	2020-03-10	1	0	0	Liechtenstein	1	0.0	0	0	0
0	Liechtenstein	47	9	2020-03-09	1	0	0	Liechtenstein	1	0.0	0	0	0
0	Liechtenstein	47	9	2020-03-08	1	0	0	Liechtenstein	1	0.0	0	0	0
0	Liechtenstein	47	9	2020-03-07	1	0	0	Liechtenstein	1	0.0	0	0	0
0	Liechtenstein	47	9	2020-03-06	1	0	0	Liechtenstein	1	0.0	0	0	0
0	Liechtenstein	47	9	2020-03-05	1	0	0	Liechtenstein	1	0.0	0	0	0
0	Liechtenstein	47	9	2020-03-04	1	0	0	Liechtenstein	1	0.0	1	0	0
0	Liechtenstein	47	9	2020-03-03	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-03-02	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-03-01	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-29	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-28	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-27	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-26	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-25	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-24	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-23	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-22	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-21	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-20	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-19	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-18	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-17	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-16	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-15	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-14	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-13	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-12	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-11	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-10	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-09	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-08	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-07	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-06	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-05	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-04	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-03	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-02	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-02-01	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-01-31	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-01-30	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-01-29	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-01-28	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-01-27	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-01-26	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-01-25	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-01-24	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-01-23	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Liechtenstein	47	9	2020-01-22	0	0	0	Liechtenstein	0	0.0	0	0	0
0	Lithuania	55	23	2020-04-08	912	15	8	Lithuania	889	1.64	32	0	0
0	Lithuania	55	23	2020-04-07	880	15	8	Lithuania	857	1.7	37	0	0
0	Lithuania	55	23	2020-04-06	843	15	8	Lithuania	820	1.78	32	2	1
0	Lithuania	55	23	2020-04-05	811	13	7	Lithuania	791	1.6	40	2	0
0	Lithuania	55	23	2020-04-04	771	11	7	Lithuania	753	1.43	75	2	0
0	Lithuania	55	23	2020-04-03	696	9	7	Lithuania	680	1.29	47	0	0
0	Lithuania	55	23	2020-04-02	649	9	7	Lithuania	633	1.39	68	1	0
0	Lithuania	55	23	2020-04-01	581	8	7	Lithuania	566	1.38	44	0	0
0	Lithuania	55	23	2020-03-31	537	8	7	Lithuania	522	1.49	46	1	0
0	Lithuania	55	23	2020-03-30	491	7	7	Lithuania	477	1.43	31	0	6
0	Lithuania	55	23	2020-03-29	460	7	1	Lithuania	452	1.52	66	0	0
0	Lithuania	55	23	2020-03-28	394	7	1	Lithuania	386	1.78	36	2	0
0	Lithuania	55	23	2020-03-27	358	5	1	Lithuania	352	1.4	59	1	0
0	Lithuania	55	23	2020-03-26	299	4	1	Lithuania	294	1.34	25	0	0
0	Lithuania	55	23	2020-03-25	274	4	1	Lithuania	269	1.46	65	2	0
0	Lithuania	55	23	2020-03-24	209	2	1	Lithuania	206	0.96	30	1	0
0	Lithuania	55	23	2020-03-23	179	1	1	Lithuania	177	0.56	36	0	0
0	Lithuania	55	23	2020-03-22	143	1	1	Lithuania	141	0.7	60	0	0
0	Lithuania	55	23	2020-03-21	83	1	1	Lithuania	81	1.2	34	1	0
0	Lithuania	55	23	2020-03-20	49	0	1	Lithuania	48	0.0	13	0	0
0	Lithuania	55	23	2020-03-19	36	0	1	Lithuania	35	0.0	9	0	0
0	Lithuania	55	23	2020-03-18	27	0	1	Lithuania	26	0.0	2	0	0
0	Lithuania	55	23	2020-03-17	25	0	1	Lithuania	24	0.0	8	0	0
0	Lithuania	55	23	2020-03-16	17	0	1	Lithuania	16	0.0	5	0	0
0	Lithuania	55	23	2020-03-15	12	0	1	Lithuania	11	0.0	4	0	1
0	Lithuania	55	23	2020-03-14	8	0	0	Lithuania	8	0.0	2	0	0
0	Lithuania	55	23	2020-03-13	6	0	0	Lithuania	6	0.0	3	0	0
0	Lithuania	55	23	2020-03-12	3	0	0	Lithuania	3	0.0	0	0	0
0	Lithuania	55	23	2020-03-11	3	0	0	Lithuania	3	0.0	2	0	0
0	Lithuania	55	23	2020-03-10	1	0	0	Lithuania	1	0.0	0	0	0
0	Lithuania	55	23	2020-03-09	1	0	0	Lithuania	1	0.0	0	0	0
0	Lithuania	55	23	2020-03-08	1	0	0	Lithuania	1	0.0	0	0	0
0	Lithuania	55	23	2020-03-07	1	0	0	Lithuania	1	0.0	0	0	0
0	Lithuania	55	23	2020-03-06	1	0	0	Lithuania	1	0.0	0	0	0
0	Lithuania	55	23	2020-03-05	1	0	0	Lithuania	1	0.0	0	0	0
0	Lithuania	55	23	2020-03-04	1	0	0	Lithuania	1	0.0	0	0	0
0	Lithuania	55	23	2020-03-03	1	0	0	Lithuania	1	0.0	0	0	0
0	Lithuania	55	23	2020-03-02	1	0	0	Lithuania	1	0.0	0	0	0
0	Lithuania	55	23	2020-03-01	1	0	0	Lithuania	1	0.0	0	0	0
0	Lithuania	55	23	2020-02-29	1	0	0	Lithuania	1	0.0	0	0	0
0	Lithuania	55	23	2020-02-28	1	0	0	Lithuania	1	0.0	1	0	0
0	Lithuania	55	23	2020-02-27	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-26	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-25	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-24	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-23	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-22	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-21	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-20	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-19	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-18	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-17	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-16	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-15	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-14	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-13	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-12	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-11	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-10	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-09	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-08	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-07	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-06	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-05	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-04	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-03	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-02	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-02-01	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-01-31	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-01-30	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-01-29	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-01-28	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-01-27	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-01-26	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-01-25	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-01-24	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-01-23	0	0	0	Lithuania	0	0.0	0	0	0
0	Lithuania	55	23	2020-01-22	0	0	0	Lithuania	0	0.0	0	0	0
0	Luxembourg	49	6	2020-04-08	3034	46	500	Luxembourg	2488	1.52	64	2	0
0	Luxembourg	49	6	2020-04-07	2970	44	500	Luxembourg	2426	1.48	127	3	0
0	Luxembourg	49	6	2020-04-06	2843	41	500	Luxembourg	2302	1.44	39	5	0
0	Luxembourg	49	6	2020-04-05	2804	36	500	Luxembourg	2268	1.28	75	5	0
0	Luxembourg	49	6	2020-04-04	2729	31	500	Luxembourg	2198	1.14	117	0	0
0	Luxembourg	49	6	2020-04-03	2612	31	500	Luxembourg	2081	1.19	125	1	420
0	Luxembourg	49	6	2020-04-02	2487	30	80	Luxembourg	2377	1.21	168	1	0
0	Luxembourg	49	6	2020-04-01	2319	29	80	Luxembourg	2210	1.25	141	6	0
0	Luxembourg	49	6	2020-03-31	2178	23	80	Luxembourg	2075	1.06	190	1	40
0	Luxembourg	49	6	2020-03-30	1988	22	40	Luxembourg	1926	1.11	38	1	0
0	Luxembourg	49	6	2020-03-29	1950	21	40	Luxembourg	1889	1.08	119	3	0
0	Luxembourg	49	6	2020-03-28	1831	18	40	Luxembourg	1773	0.98	226	3	0
0	Luxembourg	49	6	2020-03-27	1605	15	40	Luxembourg	1550	0.93	152	6	34
0	Luxembourg	49	6	2020-03-26	1453	9	6	Luxembourg	1438	0.62	120	1	0
0	Luxembourg	49	6	2020-03-25	1333	8	6	Luxembourg	1319	0.6	234	0	0
0	Luxembourg	49	6	2020-03-24	1099	8	6	Luxembourg	1085	0.73	224	0	0
0	Luxembourg	49	6	2020-03-23	875	8	6	Luxembourg	861	0.91	77	0	0
0	Luxembourg	49	6	2020-03-22	798	8	6	Luxembourg	784	1.0	128	0	6
0	Luxembourg	49	6	2020-03-21	670	8	0	Luxembourg	662	1.19	186	4	0
0	Luxembourg	49	6	2020-03-20	484	4	0	Luxembourg	480	0.83	149	0	0
0	Luxembourg	49	6	2020-03-19	335	4	0	Luxembourg	331	1.19	132	2	0
0	Luxembourg	49	6	2020-03-18	203	2	0	Luxembourg	201	0.99	63	1	0
0	Luxembourg	49	6	2020-03-17	140	1	0	Luxembourg	139	0.71	63	0	0
0	Luxembourg	49	6	2020-03-16	77	1	0	Luxembourg	76	1.3	18	0	0
0	Luxembourg	49	6	2020-03-15	59	1	0	Luxembourg	58	1.69	8	0	0
0	Luxembourg	49	6	2020-03-14	51	1	0	Luxembourg	50	1.96	17	1	0
0	Luxembourg	49	6	2020-03-13	34	0	0	Luxembourg	34	0.0	15	0	0
0	Luxembourg	49	6	2020-03-12	19	0	0	Luxembourg	19	0.0	12	0	0
0	Luxembourg	49	6	2020-03-11	7	0	0	Luxembourg	7	0.0	2	0	0
0	Luxembourg	49	6	2020-03-10	5	0	0	Luxembourg	5	0.0	2	0	0
0	Luxembourg	49	6	2020-03-09	3	0	0	Luxembourg	3	0.0	0	0	0
0	Luxembourg	49	6	2020-03-08	3	0	0	Luxembourg	3	0.0	1	0	0
0	Luxembourg	49	6	2020-03-07	2	0	0	Luxembourg	2	0.0	0	0	0
0	Luxembourg	49	6	2020-03-06	2	0	0	Luxembourg	2	0.0	1	0	0
0	Luxembourg	49	6	2020-03-05	1	0	0	Luxembourg	1	0.0	0	0	0
0	Luxembourg	49	6	2020-03-04	1	0	0	Luxembourg	1	0.0	0	0	0
0	Luxembourg	49	6	2020-03-03	1	0	0	Luxembourg	1	0.0	0	0	0
0	Luxembourg	49	6	2020-03-02	1	0	0	Luxembourg	1	0.0	0	0	0
0	Luxembourg	49	6	2020-03-01	1	0	0	Luxembourg	1	0.0	0	0	0
0	Luxembourg	49	6	2020-02-29	1	0	0	Luxembourg	1	0.0	1	0	0
0	Luxembourg	49	6	2020-02-28	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-27	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-26	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-25	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-24	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-23	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-22	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-21	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-20	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-19	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-18	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-17	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-16	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-15	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-14	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-13	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-12	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-11	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-10	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-09	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-08	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-07	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-06	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-05	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-04	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-03	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-02	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-02-01	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-01-31	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-01-30	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-01-29	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-01-28	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-01-27	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-01-26	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-01-25	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-01-24	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-01-23	0	0	0	Luxembourg	0	0.0	0	0	0
0	Luxembourg	49	6	2020-01-22	0	0	0	Luxembourg	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-04-08	9	2	0	MS Zaandam	7	22.22	0	0	0
0	MS Zaandam	0	0	2020-04-07	9	2	0	MS Zaandam	7	22.22	0	0	0
0	MS Zaandam	0	0	2020-04-06	9	2	0	MS Zaandam	7	22.22	0	0	0
0	MS Zaandam	0	0	2020-04-05	9	2	0	MS Zaandam	7	22.22	0	0	0
0	MS Zaandam	0	0	2020-04-04	9	2	0	MS Zaandam	7	22.22	0	0	0
0	MS Zaandam	0	0	2020-04-03	9	2	0	MS Zaandam	7	22.22	0	0	0
0	MS Zaandam	0	0	2020-04-02	9	2	0	MS Zaandam	7	22.22	0	0	0
0	MS Zaandam	0	0	2020-04-01	9	2	0	MS Zaandam	7	22.22	7	2	0
0	MS Zaandam	0	0	2020-03-31	2	0	0	MS Zaandam	2	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-30	2	0	0	MS Zaandam	2	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-29	2	0	0	MS Zaandam	2	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-28	2	0	0	MS Zaandam	2	0.0	2	0	0
0	MS Zaandam	0	0	2020-03-27	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-26	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-25	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-24	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-23	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-22	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-21	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-20	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-19	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-18	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-17	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-16	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-15	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-14	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-13	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-12	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-11	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-10	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-09	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-08	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-07	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-06	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-05	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-04	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-03	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-02	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-03-01	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-29	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-28	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-27	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-26	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-25	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-24	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-23	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-22	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-21	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-20	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-19	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-18	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-17	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-16	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-15	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-14	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-13	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-12	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-11	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-10	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-09	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-08	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-07	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-06	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-05	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-04	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-03	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-02	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-02-01	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-01-31	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-01-30	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-01-29	0	0	0	MS Zaandam	0	0.0	0	0	0
0	MS Zaandam	0	0	2020-01-28	0	0	0	MS Zaandam	0	0.0	0	0	0
